Categorii de unitati sanitare , Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
In spitale - total, Proprietate publica, Calarasi, Anul 2010, Numar, 1256
In spitale - total, Proprietate publica, Calarasi, Anul 2011, Numar, 1167
In spitale - total, Proprietate publica, Calarasi, Anul 2012, Numar, 1167
In spitale - total, Proprietate publica, Calarasi, Anul 2013, Numar, 1161
In spitale - total, Proprietate publica, Calarasi, Anul 2014, Numar, 1167
In spitale - total, Proprietate publica, Calarasi, Anul 2015, Numar, 1159
In spitale - total, Proprietate publica, Calarasi, Anul 2016, Numar, 1159
In spitale - total, Proprietate publica, Calarasi, Anul 2017, Numar, 1159
In spitale - total, Proprietate publica, Dambovita, Anul 1997, Numar, 3078
In spitale - total, Proprietate publica, Dambovita, Anul 1998, Numar, 3078
In spitale - total, Proprietate publica, Dambovita, Anul 1999, Numar, 3078
In spitale - total, Proprietate publica, Dambovita, Anul 2000, Numar, 3023
In spitale - total, Proprietate publica, Dambovita, Anul 2001, Numar, 3023
In spitale - total, Proprietate publica, Dambovita, Anul 2002, Numar, 3091
In spitale - total, Proprietate publica, Dambovita, Anul 2003, Numar, 2344
In spitale - total, Proprietate publica, Dambovita, Anul 2004, Numar, 2373
In spitale - total, Proprietate publica, Dambovita, Anul 2005, Numar, 2388
In spitale - total, Proprietate publica, Dambovita, Anul 2006, Numar, 2378
In spitale - total, Proprietate publica, Dambovita, Anul 2007, Numar, 2133
In spitale - total, Proprietate publica, Dambovita, Anul 2008, Numar, 2158
In spitale - total, Proprietate publica, Dambovita, Anul 2009, Numar, 2544
In spitale - total, Proprietate publica, Dambovita, Anul 2010, Numar, 2669
In spitale - total, Proprietate publica, Dambovita, Anul 2011, Numar, 2543
In spitale - total, Proprietate publica, Dambovita, Anul 2012, Numar, 2568
In spitale - total, Proprietate publica, Dambovita, Anul 2013, Numar, 2568
In spitale - total, Proprietate publica, Dambovita, Anul 2014, Numar, 2538
In spitale - total, Proprietate publica, Dambovita, Anul 2015, Numar, 2385
In spitale - total, Proprietate publica, Dambovita, Anul 2016, Numar, 2385
In spitale - total, Proprietate publica, Dambovita, Anul 2017, Numar, 2367
In spitale - total, Proprietate publica, Giurgiu, Anul 1997, Numar, 930
In spitale - total, Proprietate publica, Giurgiu, Anul 1998, Numar, 930
In spitale - total, Proprietate publica, Giurgiu, Anul 1999, Numar, 930
In spitale - total, Proprietate publica, Giurgiu, Anul 2000, Numar, 930
In spitale - total, Proprietate publica, Giurgiu, Anul 2001, Numar, 930
In spitale - total, Proprietate publica, Giurgiu, Anul 2002, Numar, 909
In spitale - total, Proprietate publica, Giurgiu, Anul 2003, Numar, 849
In spitale - total, Proprietate publica, Giurgiu, Anul 2004, Numar, 849
In spitale - total, Proprietate publica, Giurgiu, Anul 2005, Numar, 849
In spitale - total, Proprietate publica, Giurgiu, Anul 2006, Numar, 849
In spitale - total, Proprietate publica, Giurgiu, Anul 2007, Numar, 802
In spitale - total, Proprietate publica, Giurgiu, Anul 2008, Numar, 805
In spitale - total, Proprietate publica, Giurgiu, Anul 2009, Numar, 821
In spitale - total, Proprietate publica, Giurgiu, Anul 2010, Numar, 817
In spitale - total, Proprietate publica, Giurgiu, Anul 2011, Numar, 817
In spitale - total, Proprietate publica, Giurgiu, Anul 2012, Numar, 807
In spitale - total, Proprietate publica, Giurgiu, Anul 2013, Numar, 807
In spitale - total, Proprietate publica, Giurgiu, Anul 2014, Numar, 807
In spitale - total, Proprietate publica, Giurgiu, Anul 2015, Numar, 807
In spitale - total, Proprietate publica, Giurgiu, Anul 2016, Numar, 807
In spitale - total, Proprietate publica, Giurgiu, Anul 2017, Numar, 807
In spitale - total, Proprietate publica, Ialomita, Anul 1997, Numar, 1252
In spitale - total, Proprietate publica, Ialomita, Anul 1998, Numar, 1252
In spitale - total, Proprietate publica, Ialomita, Anul 1999, Numar, 1252
In spitale - total, Proprietate publica, Ialomita, Anul 2000, Numar, 1252
In spitale - total, Proprietate publica, Ialomita, Anul 2001, Numar, 1252
In spitale - total, Proprietate publica, Ialomita, Anul 2002, Numar, 1157
In spitale - total, Proprietate publica, Ialomita, Anul 2003, Numar, 883
In spitale - total, Proprietate publica, Ialomita, Anul 2004, Numar, 898
In spitale - total, Proprietate publica, Ialomita, Anul 2005, Numar, 898
In spitale - total, Proprietate publica, Ialomita, Anul 2006, Numar, 888
In spitale - total, Proprietate publica, Ialomita, Anul 2007, Numar, 881
In spitale - total, Proprietate publica, Ialomita, Anul 2008, Numar, 891
In spitale - total, Proprietate publica, Ialomita, Anul 2009, Numar, 891
In spitale - total, Proprietate publica, Ialomita, Anul 2010, Numar, 891
In spitale - total, Proprietate publica, Ialomita, Anul 2011, Numar, 789
In spitale - total, Proprietate publica, Ialomita, Anul 2012, Numar, 789
In spitale - total, Proprietate publica, Ialomita, Anul 2013, Numar, 859
In spitale - total, Proprietate publica, Ialomita, Anul 2014, Numar, 859
In spitale - total, Proprietate publica, Ialomita, Anul 2015, Numar, 859
In spitale - total, Proprietate publica, Ialomita, Anul 2016, Numar, 859
In spitale - total, Proprietate publica, Ialomita, Anul 2017, Numar, 859
In spitale - total, Proprietate publica, Prahova, Anul 1997, Numar, 5561
In spitale - total, Proprietate publica, Prahova, Anul 1998, Numar, 5561
In spitale - total, Proprietate publica, Prahova, Anul 1999, Numar, 5449
In spitale - total, Proprietate publica, Prahova, Anul 2000, Numar, 5399
In spitale - total, Proprietate publica, Prahova, Anul 2001, Numar, 5379
In spitale - total, Proprietate publica, Prahova, Anul 2002, Numar, 5015
In spitale - total, Proprietate publica, Prahova, Anul 2003, Numar, 4087
In spitale - total, Proprietate publica, Prahova, Anul 2004, Numar, 4074
In spitale - total, Proprietate publica, Prahova, Anul 2005, Numar, 4253
In spitale - total, Proprietate publica, Prahova, Anul 2006, Numar, 4255
In spitale - total, Proprietate publica, Prahova, Anul 2007, Numar, 4276
In spitale - total, Proprietate publica, Prahova, Anul 2008, Numar, 4215
In spitale - total, Proprietate publica, Prahova, Anul 2009, Numar, 4145
In spitale - total, Proprietate publica, Prahova, Anul 2010, Numar, 3827
In spitale - total, Proprietate publica, Prahova, Anul 2011, Numar, 3815
In spitale - total, Proprietate publica, Prahova, Anul 2012, Numar, 3815
In spitale - total, Proprietate publica, Prahova, Anul 2013, Numar, 3804
In spitale - total, Proprietate publica, Prahova, Anul 2014, Numar, 3817
In spitale - total, Proprietate publica, Prahova, Anul 2015, Numar, 3817
In spitale - total, Proprietate publica, Prahova, Anul 2016, Numar, 3817
In spitale - total, Proprietate publica, Prahova, Anul 2017, Numar, 3802
In spitale - total, Proprietate publica, Teleorman, Anul 1997, Numar, 2856
In spitale - total, Proprietate publica, Teleorman, Anul 1998, Numar, 2616
In spitale - total, Proprietate publica, Teleorman, Anul 1999, Numar, 2856
In spitale - total, Proprietate publica, Teleorman, Anul 2000, Numar, 2871
In spitale - total, Proprietate publica, Teleorman, Anul 2001, Numar, 2806
In spitale - total, Proprietate publica, Teleorman, Anul 2002, Numar, 2510
In spitale - total, Proprietate publica, Teleorman, Anul 2003, Numar, 2123
In spitale - total, Proprietate publica, Teleorman, Anul 2004, Numar, 1877
In spitale - total, Proprietate publica, Teleorman, Anul 2005, Numar, 1877
In spitale - total, Proprietate publica, Teleorman, Anul 2006, Numar, 1877
In spitale - total, Proprietate publica, Teleorman, Anul 2007, Numar, 1760
In spitale - total, Proprietate publica, Teleorman, Anul 2008, Numar, 1754
In spitale - total, Proprietate publica, Teleorman, Anul 2009, Numar, 1976
In spitale - total, Proprietate publica, Teleorman, Anul 2010, Numar, 1708
In spitale - total, Proprietate publica, Teleorman, Anul 2011, Numar, 1708
In spitale - total, Proprietate publica, Teleorman, Anul 2012, Numar, 1943
In spitale - total, Proprietate publica, Teleorman, Anul 2013, Numar, 1943
In spitale - total, Proprietate publica, Teleorman, Anul 2014, Numar, 1943
In spitale - total, Proprietate publica, Teleorman, Anul 2015, Numar, 1943
In spitale - total, Proprietate publica, Teleorman, Anul 2016, Numar, 1943
In spitale - total, Proprietate publica, Teleorman, Anul 2017, Numar, 1943
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar, 21728
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar, 21381
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar, 21276
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar, 23482
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar, 23767
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar, 24532
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar, 23169
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar, 22998
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 23065
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 22576
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 21670
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 22288
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 22126
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar, 21903
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar, 21256
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar, 21246
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar, 21289
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar, 21215
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar, 21591
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar, 21599
In spitale - total, Proprietate publica, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar, 21552
In spitale - total, Proprietate publica, Ilfov, Anul 1997, Numar, 937
In spitale - total, Proprietate publica, Ilfov, Anul 1998, Numar, 937
In spitale - total, Proprietate publica, Ilfov, Anul 1999, Numar, 997
In spitale - total, Proprietate publica, Ilfov, Anul 2000, Numar, 1724
In spitale - total, Proprietate publica, Ilfov, Anul 2001, Numar, 1822
In spitale - total, Proprietate publica, Ilfov, Anul 2002, Numar, 2245
In spitale - total, Proprietate publica, Ilfov, Anul 2003, Numar, 1970
In spitale - total, Proprietate publica, Ilfov, Anul 2004, Numar, 1909
In spitale - total, Proprietate publica, Ilfov, Anul 2005, Numar, 1618
In spitale - total, Proprietate publica, Ilfov, Anul 2006, Numar, 1618
In spitale - total, Proprietate publica, Ilfov, Anul 2007, Numar, 1576
In spitale - total, Proprietate publica, Ilfov, Anul 2008, Numar, 1576
In spitale - total, Proprietate publica, Ilfov, Anul 2009, Numar, 1581
In spitale - total, Proprietate publica, Ilfov, Anul 2010, Numar, 1505
In spitale - total, Proprietate publica, Ilfov, Anul 2011, Numar, 1370
In spitale - total, Proprietate publica, Ilfov, Anul 2012, Numar, 1420
In spitale - total, Proprietate publica, Ilfov, Anul 2013, Numar, 1420
In spitale - total, Proprietate publica, Ilfov, Anul 2014, Numar, 1420
In spitale - total, Proprietate publica, Ilfov, Anul 2015, Numar, 1286
In spitale - total, Proprietate publica, Ilfov, Anul 2016, Numar, 1271
In spitale - total, Proprietate publica, Ilfov, Anul 2017, Numar, 1250
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 1997, Numar, 20791
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 1998, Numar, 20444
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 1999, Numar, 20279
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2000, Numar, 21758
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2001, Numar, 21945
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2002, Numar, 22287
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2003, Numar, 21199
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2004, Numar, 21089
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2005, Numar, 21447
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2006, Numar, 20958
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2007, Numar, 20094
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2008, Numar, 20712
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2009, Numar, 20545
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2010, Numar, 20398
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2011, Numar, 19886
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2012, Numar, 19826
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2013, Numar, 19869
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2014, Numar, 19795
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2015, Numar, 20305
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2016, Numar, 20328
In spitale - total, Proprietate publica, Municipiul Bucuresti, Anul 2017, Numar, 20302
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 1997, Numar, 34750
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 1998, Numar, 34080
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 1999, Numar, 34070
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2000, Numar, 33462
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2001, Numar, 33522
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2002, Numar, 32281
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2003, Numar, 27597
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2004, Numar, 27419
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2005, Numar, 27530
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2006, Numar, 27460
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2007, Numar, 26232
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2008, Numar, 26282
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2009, Numar, 26353
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2010, Numar, 25247
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2011, Numar, 24535
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2012, Numar, 24514
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2013, Numar, 24447
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2014, Numar, 24408
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2015, Numar, 24492
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2016, Numar, 24532
In spitale - total, Proprietate publica, MACROREGIUNEA PATRU, Anul 2017, Numar, 24535
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 1997, Numar, 15465
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 1998, Numar, 15405
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 1999, Numar, 15372
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar, 15499
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar, 15649
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar, 15501
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar, 13469
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar, 13346
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar, 13464
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar, 13466
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar, 12754
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar, 12779
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar, 12845
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar, 12632
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar, 12276
In spitale - total, Proprietate publica, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar, 12294
