Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2004, Numar persoane, 284
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2005, Numar persoane, 266
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2006, Numar persoane, 263
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2007, Numar persoane, 256
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2008, Numar persoane, 273
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2009, Numar persoane, 275
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2010, Numar persoane, 289
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2011, Numar persoane, 285
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2012, Numar persoane, 302
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2013, Numar persoane, 297
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2014, Numar persoane, 300
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2015, Numar persoane, 180
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2016, Numar persoane, 171
Medici (exclusiv stomatologi), Proprietate publica, Total, Giurgiu, Anul 2017, Numar persoane, 168
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1990, Numar persoane, 422
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1991, Numar persoane, 372
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1992, Numar persoane, 355
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1993, Numar persoane, 332
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1994, Numar persoane, 307
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1995, Numar persoane, 307
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1996, Numar persoane, 312
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1997, Numar persoane, 304
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1998, Numar persoane, 292
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 1999, Numar persoane, 247
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2000, Numar persoane, 284
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2001, Numar persoane, 290
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2002, Numar persoane, 279
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2003, Numar persoane, 288
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2004, Numar persoane, 279
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2005, Numar persoane, 249
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2006, Numar persoane, 252
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2007, Numar persoane, 246
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2008, Numar persoane, 274
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2009, Numar persoane, 273
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2010, Numar persoane, 276
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2011, Numar persoane, 273
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2012, Numar persoane, 282
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2013, Numar persoane, 305
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2014, Numar persoane, 298
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2015, Numar persoane, 172
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2016, Numar persoane, 176
Medici (exclusiv stomatologi), Proprietate publica, Total, Ialomita, Anul 2017, Numar persoane, 177
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1990, Numar persoane, 1269
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1991, Numar persoane, 1277
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1992, Numar persoane, 1252
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1993, Numar persoane, 1122
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1994, Numar persoane, 1081
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1995, Numar persoane, 1090
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1996, Numar persoane, 1110
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1997, Numar persoane, 945
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1998, Numar persoane, 969
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 1999, Numar persoane, 990
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2000, Numar persoane, 1114
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2001, Numar persoane, 1116
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2002, Numar persoane, 1054
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2003, Numar persoane, 1064
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2004, Numar persoane, 916
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2005, Numar persoane, 1001
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2006, Numar persoane, 972
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2007, Numar persoane, 925
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2008, Numar persoane, 994
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2009, Numar persoane, 972
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2010, Numar persoane, 936
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2011, Numar persoane, 923
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2012, Numar persoane, 904
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2013, Numar persoane, 920
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2014, Numar persoane, 911
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2015, Numar persoane, 641
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2016, Numar persoane, 643
Medici (exclusiv stomatologi), Proprietate publica, Total, Prahova, Anul 2017, Numar persoane, 672
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1990, Numar persoane, 677
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1991, Numar persoane, 607
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1992, Numar persoane, 592
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1993, Numar persoane, 579
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1994, Numar persoane, 533
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1995, Numar persoane, 537
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1996, Numar persoane, 545
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1997, Numar persoane, 521
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1998, Numar persoane, 535
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 1999, Numar persoane, 457
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2000, Numar persoane, 487
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2001, Numar persoane, 515
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2002, Numar persoane, 481
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2003, Numar persoane, 473
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2004, Numar persoane, 442
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2005, Numar persoane, 428
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2006, Numar persoane, 422
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2007, Numar persoane, 419
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2008, Numar persoane, 459
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2009, Numar persoane, 490
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2010, Numar persoane, 451
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2011, Numar persoane, 448
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2012, Numar persoane, 470
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2013, Numar persoane, 326
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2014, Numar persoane, 337
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2015, Numar persoane, 334
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2016, Numar persoane, 321
Medici (exclusiv stomatologi), Proprietate publica, Total, Teleorman, Anul 2017, Numar persoane, 310
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1990, Numar persoane, 5707
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1991, Numar persoane, 6238
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1992, Numar persoane, 8313
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1993, Numar persoane, 7960
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1994, Numar persoane, 9259
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1995, Numar persoane, 7888
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1996, Numar persoane, 8083
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar persoane, 8317
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar persoane, 8475
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar persoane, 8829
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar persoane, 7395
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar persoane, 7740
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar persoane, 7546
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar persoane, 8225
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar persoane, 8915
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar persoane, 10213
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar persoane, 9908
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar persoane, 9626
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar persoane, 9790
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar persoane, 9326
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar persoane, 9577
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar persoane, 9803
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar persoane, 9191
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar persoane, 8839
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar persoane, 8987
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar persoane, 8162
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar persoane, 8266
Medici (exclusiv stomatologi), Proprietate publica, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar persoane, 8614
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 1996, Numar persoane, 271
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 1997, Numar persoane, 250
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 1998, Numar persoane, 237
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 1999, Numar persoane, 301
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2000, Numar persoane, 319
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2001, Numar persoane, 303
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2002, Numar persoane, 370
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2003, Numar persoane, 359
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2004, Numar persoane, 357
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2005, Numar persoane, 368
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2006, Numar persoane, 362
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2007, Numar persoane, 442
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2008, Numar persoane, 444
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2009, Numar persoane, 397
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2010, Numar persoane, 355
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2011, Numar persoane, 334
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2012, Numar persoane, 205
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2013, Numar persoane, 200
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2014, Numar persoane, 192
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2015, Numar persoane, 203
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2016, Numar persoane, 216
Medici (exclusiv stomatologi), Proprietate publica, Total, Ilfov, Anul 2017, Numar persoane, 222
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 1996, Numar persoane, 7812
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 1997, Numar persoane, 8067
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 1998, Numar persoane, 8238
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 1999, Numar persoane, 8528
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2000, Numar persoane, 7076
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2001, Numar persoane, 7437
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2002, Numar persoane, 7176
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2003, Numar persoane, 7866
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2004, Numar persoane, 8558
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2005, Numar persoane, 9845
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2006, Numar persoane, 9546
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2007, Numar persoane, 9184
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2008, Numar persoane, 9346
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2009, Numar persoane, 8929
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2010, Numar persoane, 9222
Medici (exclusiv stomatologi), Proprietate publica, Total, Municipiul Bucuresti, Anul 2011, Numar persoane, 9469
